tree_id,block_id,species_group,latitude,longitude,health,tree_dbh,stump_diam,curb_loc,steward,sidewalk,address,zipcode,boroname,nta,nta_name
118183,102733,ginkgo,40.71752062,-73.99427725,Fair,2,0,OnCurb,None,NoDamage,87 CHRYSTIE STREET,10002,Manhattan,MN27,Chinatown
191456,103392,honeylocust,40.72139999,-73.98359768,Good,21,0,OnCurb,1or2,NoDamage,303 EAST HOUSTON STREET,10002,Manhattan,MN28,Lower East Side
86971,103146,littleleaf linden,40.72716287,-73.98049551,Fair,2,0,OnCurb,1or2,NoDamage,331 EAST 10 STREET,10009,Manhattan,MN22,East Village
73563,101775,Sophora,40.73223891,-73.99280911,Fair,15,0,OnCurb,3or4,NoDamage,36 EAST 10 STREET,10003,Manhattan,MN23,West Village
228285,101478,Japanese zelkova,40.72728035,-74.00282773,Good,14,0,OnCurb,None,Damage,44 MAC DOUGAL STREET,10014,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
73052,102039,Other,40.73647271,-73.99702785,Good,6,0,OnCurb,1or2,NoDamage,68 WEST 13 STREET,10011,Manhattan,MN23,West Village
84132,102405,pin oak,40.71153543,-73.99392875,Good,12,0,OffsetFromCurb,None,Damage,45 MONROE STREET,10002,Manhattan,MN27,Chinatown
176539,105423,Other,40.74027988,-73.97708299,Good,5,0,OffsetFromCurb,None,Damage,342 EAST 28 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
164161,103048,ginkgo,40.7243167,-73.97930571,Good,3,0,OnCurb,1or2,NoDamage,223 EAST 7 STREET,10009,Manhattan,MN28,Lower East Side
63464,105316,Callery pear,40.73495574,-73.98716275,Good,11,0,OnCurb,1or2,NoDamage,134 EAST 16 STREET,10003,Manhattan,MN21,Gramercy
155462,217788,pin oak,40.71201111,-73.96587847,Good,3,0,OnCurb,None,NoDamage,404 WYTHE AVENUE,11249,Brooklyn,BK73,North Side-South Side
12993,101786,Other,40.73119864,-74.00468677,Fair,3,0,OnCurb,3or4,NoDamage,64 BEDFORD STREET,10014,Manhattan,MN23,West Village
153572,102817,ginkgo,40.71968051,-73.98372678,Good,2,0,OnCurb,1or2,Damage,141 ATTORNEY STREET,10002,Manhattan,MN28,Lower East Side
48319,105283,ginkgo,40.73295107,-73.98213064,Good,7,0,OnCurb,None,NoDamage,326 EAST 16 STREET,10003,Manhattan,MN21,Gramercy
13186,102016,Other,40.73485469,-74.00369099,Good,8,0,OnCurb,3or4,Damage,63 CHARLES STREET,10014,Manhattan,MN23,West Village
173821,217669,Japanese zelkova,40.71133367,-73.96732104,Good,7,0,OnCurb,None,NoDamage,18 DUNHAM PLACE,11249,Brooklyn,BK73,North Side-South Side
72865,103322,pin oak,40.71573278,-73.98696716,Good,4,0,OnCurb,4orMore,Damage,175 CLINTON STREET,10002,Manhattan,MN28,Lower East Side
177296,105445,honeylocust,40.74087905,-73.9803348,Good,3,0,OnCurb,1or2,NoDamage,220 EAST 27 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
241046,105455,pin oak,40.74094674,-73.97667553,Good,7,0,OnCurb,None,NoDamage,332 EAST 29 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
49446,101936,Callery pear,40.73374422,-74.00113203,Fair,9,0,OnCurb,1or2,Damage,155 WAVERLY PLACE,10014,Manhattan,MN23,West Village
72612,102751,honeylocust,40.718558,-73.98880103,Good,7,0,OnCurb,None,NoDamage,101 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
69446,102944,honeylocust,40.72307859,-73.98220399,Fair,3,0,OnCurb,1or2,NoDamage,250 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
27536,101570,Other,40.72912026,-74.00230145,Good,15,0,OnCurb,None,NoDamage,270 AVENUE OF THE AMERICAS,10012,Manhattan,MN23,West Village
44626,105329,honeylocust,40.73606208,-73.98499737,Good,8,0,OnCurb,3or4,NoDamage,205 3 AVENUE,10003,Manhattan,MN21,Gramercy
48935,103460,Japanese zelkova,40.74206055,-74.0043925,Good,6,0,OnCurb,3or4,NoDamage,76 9 AVENUE,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
177665,106009,London planetree,40.72990348,-73.97890369,Good,21,0,OnCurb,None,NoDamage,526 EAST 14 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
103156,103196,Other,40.7293094,-73.98200085,Good,7,0,OnCurb,None,Damage,438 EAST 12 STREET,10009,Manhattan,MN22,East Village
139309,104313,Japanese zelkova,40.74086358,-73.98415343,Good,4,0,OnCurb,3or4,NoDamage,130 EAST 25 STREET,10010,Manhattan,MN21,Gramercy
103335,103134,Callery pear,40.72685763,-73.97790953,Good,16,0,OnCurb,3or4,Damage,633 EAST 11 STREET,10009,Manhattan,MN28,Lower East Side
177215,105405,honeylocust,40.73807886,-73.98114483,Good,13,0,OnCurb,None,NoDamage,225 EAST 23 STREET,10010,Manhattan,MN21,Gramercy
531880,103289,Other,40.71001341,-73.99192286,Good,4,0,OnCurb,None,NoDamage,71 PIKE SLIP,10002,Manhattan,MN27,Chinatown
232228,103263,ginkgo,40.73192866,-73.98418077,Fair,8,0,OnCurb,None,NoDamage,320 EAST 14 STREET,10003,Manhattan,MN22,East Village
27926,105277,Callery pear,40.73214046,-73.98424839,Good,14,0,OnCurb,None,Damage,313 EAST 14 STREET,10003,Manhattan,MN21,Gramercy
365749,102878,ginkgo,40.72100112,-73.98180604,Good,2,0,OnCurb,1or2,NoDamage,249 EAST 2 STREET,10009,Manhattan,MN28,Lower East Side
73560,101775,ginkgo,40.73243576,-73.99327128,Good,3,0,OnCurb,3or4,NoDamage,30 EAST 10 STREET,10003,Manhattan,MN23,West Village
363682,102894,Other,40.7209902,-73.97886515,Fair,6,0,OnCurb,1or2,NoDamage,317 EAST 3 STREET,10009,Manhattan,MN28,Lower East Side
67809,103455,Callery pear,40.74126055,-73.99640567,Fair,5,0,OnCurb,3or4,NoDamage,143 WEST 19 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
259649,102965,littleleaf linden,40.72234854,-73.98409998,Fair,6,0,OnCurb,None,Damage,190 EAST 2 STREET,10009,Manhattan,MN22,East Village
211632,101580,Other,40.72944149,-74.00377706,Good,4,0,OnCurb,1or2,NoDamage,31 BEDFORD STREET,10014,Manhattan,MN23,West Village
172497,102762,pin oak,40.71719089,-73.98001834,Good,2,0,OffsetFromCurb,None,NoDamage,61 COLUMBIA STREET,10002,Manhattan,MN28,Lower East Side
175317,217168,littleleaf linden,40.70628994,-73.96691521,Good,9,0,OnCurb,1or2,NoDamage,570 WYTHE AVENUE,11249,Brooklyn,BK72,Williamsburg
69156,103041,honeylocust,40.72494019,-73.98284555,Good,12,0,OnCurb,1or2,NoDamage,520 EAST 6 STREET,10009,Manhattan,MN22,East Village
174916,217208,Other,40.70748593,-73.96655992,Good,2,0,OnCurb,None,NoDamage,50 SOUTH 11 STREET,11249,Brooklyn,BK73,North Side-South Side
392834,101849,pin oak,40.73313996,-73.99675512,Good,15,0,OnCurb,1or2,NoDamage,10 WEST 9 STREET,10011,Manhattan,MN23,West Village
416670,100324,Callery pear,40.70958408,-74.0047569,Good,11,0,OnCurb,None,NoDamage,69 GOLD STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
221070,105487,ginkgo,40.74258716,-73.97838596,Good,10,0,OnCurb,None,Damage,240 EAST 30 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
136801,102846,Other,40.71942897,-73.98608918,Good,7,0,OnCurb,None,NoDamage,141 RIVINGTON STREET,10002,Manhattan,MN27,Chinatown
72497,102691,Other,40.7163255,-73.99120505,Good,4,0,OnCurb,None,NoDamage,45 ORCHARD STREET,10002,Manhattan,MN27,Chinatown
136695,102958,Other,40.72290746,-73.98807004,Good,9,0,OnCurb,None,NoDamage,78 EAST 1 STREET,10009,Manhattan,MN22,East Village
232217,103275,Japanese zelkova,40.73279497,-73.98623406,Good,2,0,OnCurb,1or2,NoDamage,222 EAST 14 STREET,10003,Manhattan,MN22,East Village
335385,102743,littleleaf linden,40.71832449,-73.98276558,Poor,3,0,OnCurb,None,NoDamage,210 RIVINGTON STREET,10002,Manhattan,MN28,Lower East Side
89611,105473,Other,40.74236817,-73.98196761,Good,3,0,OnCurb,3or4,NoDamage,136 EAST 28 STREET,10016,Manhattan,MN21,Gramercy
72944,102468,London planetree,40.71260296,-73.99133162,Poor,3,0,OnCurb,1or2,NoDamage,160 MADISON STREET,10002,Manhattan,MN28,Lower East Side
90658,105482,honeylocust,40.74308918,-73.98174314,Good,7,0,OnCurb,None,NoDamage,130 EAST 29 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
164058,103022,Other,40.72421258,-73.98084678,Good,8,0,OnCurb,3or4,NoDamage,613 EAST 6 STREET,10009,Manhattan,MN28,Lower East Side
78865,105386,Other,40.73734541,-73.98556902,Poor,8,0,OnCurb,1or2,NoDamage,25 GRAMERCY PARK SOUTH,10003,Manhattan,MN21,Gramercy
84200,103372,Sophora,40.71158241,-73.99253803,Fair,18,0,OffsetFromCurb,None,NoDamage,75 MONROE STREET,10002,Manhattan,MN27,Chinatown
171321,103126,honeylocust,40.72501433,-73.97494844,Good,10,0,OnCurb,1or2,NoDamage,152 AVENUE D,10009,Manhattan,MN28,Lower East Side
48881,103454,Callery pear,40.74057234,-74.00427138,Good,14,0,OnCurb,1or2,NoDamage,337 WEST 14 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
69401,103087,Sophora,40.7265804,-73.97937969,Good,10,0,OnCurb,1or2,Damage,350 EAST 10 STREET,10009,Manhattan,MN28,Lower East Side
221120,105456,honeylocust,40.74089541,-73.97851188,Good,10,0,OffsetFromCurb,1or2,Damage,490 2 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
72604,102781,Callery pear,40.71879212,-73.98994188,Good,6,0,OnCurb,1or2,NoDamage,103 ORCHARD STREET,10002,Manhattan,MN27,Chinatown
48062,103489,pin oak,40.7429423,-74.0024877,Good,2,0,OnCurb,None,NoDamage,351 WEST 18 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
175540,103172,ginkgo,40.72823063,-73.97882138,Fair,10,0,OnCurb,None,NoDamage,195 AVENUE B,10009,Manhattan,MN28,Lower East Side
35816,103438,Sophora,40.74081963,-74.00109634,Good,17,0,OnCurb,1or2,NoDamage,250 WEST 16 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
172389,103012,Other,40.72421875,-73.98303877,Fair,2,0,OnCurb,1or2,NoDamage,532 EAST 5 STREET,10009,Manhattan,MN22,East Village
101365,100497,Callery pear,40.71484996,-74.00474977,Good,7,0,OnCurb,1or2,NoDamage,290 BROADWAY,10007,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
297479,103065,littleleaf linden,40.72581705,-73.98869535,Good,4,0,OnCurb,3or4,NoDamage,96 EAST 4 STREET,10003,Manhattan,MN22,East Village
480885,103051,Sophora,40.72517327,-73.97758931,Good,2,0,OnCurb,1or2,NoDamage,700 EAST 9 STREET,10009,Manhattan,MN28,Lower East Side
69216,102946,Other,40.72251885,-73.98249365,Good,8,0,OnCurb,None,NoDamage,211 EAST 3 STREET,10009,Manhattan,MN28,Lower East Side
118406,102629,ginkgo,40.71633084,-73.99580837,Good,8,0,OffsetFromCurb,None,NoDamage,149 CANAL STREET,10002,Manhattan,MN27,Chinatown
69102,103147,Sophora,40.72702197,-73.97986822,Good,3,0,OnCurb,1or2,Damage,162 AVENUE B,10009,Manhattan,MN22,East Village
118662,102934,Other,40.72150658,-73.99115744,Good,12,0,OnCurb,None,NoDamage,174 FORSYTH STREET,10002,Manhattan,MN27,Chinatown
13010,101623,Other,40.7298759,-74.00365132,Good,10,0,OnCurb,1or2,NoDamage,52 CARMINE STREET,10014,Manhattan,MN23,West Village
26248,105389,ginkgo,40.73740541,-73.98618059,Good,12,0,OnCurb,3or4,NoDamage,19 GRAMERCY PARK,10003,Manhattan,MN21,Gramercy
452646,103299,London planetree,40.71525309,-73.99243902,Good,8,0,OnCurb,None,NoDamage,17 ALLEN STREET,10002,Manhattan,MN27,Chinatown
79016,105397,Japanese zelkova,40.73771548,-73.98436832,Good,14,0,OnCurb,1or2,NoDamage,39 GRAMERCY PARK,10010,Manhattan,MN21,Gramercy
240828,105478,ginkgo,40.74287192,-73.97931661,Fair,9,0,OnCurb,None,NoDamage,210 EAST 30 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
27702,103447,Japanese zelkova,40.74088154,-73.99731975,Good,7,0,OnCurb,None,NoDamage,163 WEST 18 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
240970,105454,honeylocust,40.7402549,-73.9762299,Good,9,0,OnCurb,1or2,Damage,483 1 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
392832,101849,ginkgo,40.73324273,-73.99699955,Fair,11,0,OnCurb,1or2,NoDamage,18 WEST 9 STREET,10011,Manhattan,MN23,West Village
63418,105315,Callery pear,40.73472825,-73.98813483,Fair,7,0,OnCurb,3or4,NoDamage,14 IRVING PLACE,10003,Manhattan,MN21,Gramercy
11684,100542,Callery pear,40.71619112,-74.00419963,Good,8,0,OnCurb,1or2,NoDamage,95 WORTH STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
480593,102451,pin oak,40.71110153,-73.98046381,Good,22,0,OffsetFromCurb,None,NoDamage,71 JACKSON STREET,10002,Manhattan,MN28,Lower East Side
173796,102494,honeylocust,40.71299413,-73.99857301,Good,4,0,OnCurb,None,NoDamage,56 ST JAMES PLACE,10038,Manhattan,MN27,Chinatown
78955,105398,Sophora,40.73829407,-73.98553386,Good,16,0,OnCurb,3or4,NoDamage,123 EAST 21 STREET,10010,Manhattan,MN21,Gramercy
172169,102953,Other,40.72237752,-73.97838408,Good,15,0,OnCurb,1or2,NoDamage,733 EAST 5 STREET,10009,Manhattan,MN28,Lower East Side
178854,103399,London planetree,40.713713,-73.97741674,Good,2,0,OnCurb,1or2,NoDamage,477 FDR DRIVE SERVICE ROAD WEST,10002,Manhattan,MN28,Lower East Side
174546,102966,ginkgo,40.72230409,-73.98329994,Good,7,0,OnCurb,1or2,NoDamage,28 AVENUE B,10009,Manhattan,MN22,East Village
35770,105380,Other,40.73776821,-73.98475612,Good,18,0,OnCurb,3or4,NoDamage,38 GRAMERCY PARK,10003,Manhattan,MN21,Gramercy
176853,106030,Japanese zelkova,40.73630757,-73.97879971,Poor,4,0,OnCurb,None,NoDamage,390 1 AVENUE,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
34222,101943,Callery pear,40.73453672,-73.99456451,Fair,6,0,OnCurb,4orMore,Damage,51 5 AVENUE,10003,Manhattan,MN23,West Village
30616,101842,pin oak,40.73273699,-73.99553442,Good,15,0,OnCurb,3or4,NoDamage,1 EAST 9 STREET,10003,Manhattan,MN23,West Village
252718,103044,honeylocust,40.7250888,-73.99008759,Good,8,0,OnCurb,None,NoDamage,42 2 AVENUE,10003,Manhattan,MN22,East Village
44219,103487,Japanese zelkova,40.74189033,-74.00154706,Good,7,0,OnCurb,None,NoDamage,311 WEST 17 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
103388,103162,littleleaf linden,40.72836743,-73.98149086,Fair,7,0,OnCurb,1or2,NoDamage,500 EAST 11 STREET,10009,Manhattan,MN22,East Village
61167,106027,honeylocust,40.73642414,-73.97806418,Good,13,0,OffsetFromCurb,None,NoDamage,390 EAST 23 STREET,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
26760,103440,ginkgo,40.74039983,-73.99799195,Good,8,0,OnCurb,1or2,NoDamage,163 WEST 17 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
555953,106024,honeylocust,40.72804809,-73.97455545,Good,5,0,OnCurb,None,NoDamage,700 EAST 14 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
168078,102837,ginkgo,40.71998403,-73.98466122,Good,4,0,OnCurb,None,NoDamage,37 CLINTON STREET,10002,Manhattan,MN27,Chinatown
168263,103088,Other,40.72575602,-73.97596173,Good,13,0,OnCurb,1or2,NoDamage,2 SZOLD PLACE,10009,Manhattan,MN28,Lower East Side
172397,102780,honeylocust,40.71882329,-73.97570592,Good,3,0,OffsetFromCurb,None,NoDamage,525 EAST HOUSTON STREET,10002,Manhattan,MN28,Lower East Side
13294,101868,littleleaf linden,40.73302209,-74.00039236,Good,8,0,OnCurb,1or2,Damage,136 WAVERLY PLACE,10014,Manhattan,MN23,West Village
13105,101878,honeylocust,40.73304535,-74.00341729,Good,14,0,OnCurb,1or2,Damage,52 GROVE STREET,10014,Manhattan,MN23,West Village
173691,102900,Callery pear,40.72095115,-73.98416394,Good,18,0,OnCurb,None,NoDamage,13 CLINTON STREET,10002,Manhattan,MN27,Chinatown
134472,217875,Other,40.71328024,-73.96552237,Good,9,0,OnCurb,1or2,NoDamage,335 WYTHE AVENUE,11249,Brooklyn,BK73,North Side-South Side
240889,105448,Callery pear,40.73945705,-73.97650465,Poor,5,0,OnCurb,None,NoDamage,450 1 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
271516,101296,pin oak,40.72438984,-74.00214827,Good,3,0,OnCurb,None,NoDamage,402 WEST BROADWAY,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
153179,102643,littleleaf linden,40.71591555,-73.98363549,Fair,14,0,OnCurb,None,NoDamage,19 PITT STREET,10002,Manhattan,MN28,Lower East Side
436049,102678,Sophora,40.71643445,-73.99483155,Fair,5,0,OnCurb,None,NoDamage,55 CHRYSTIE STREET,10002,Manhattan,MN27,Chinatown
173470,102095,Other,40.73613631,-74.00417317,Good,10,0,OnCurb,None,NoDamage,269 WEST 11 STREET,10014,Manhattan,MN23,West Village
175450,103210,honeylocust,40.72928409,-73.97968735,Good,8,0,OnCurb,4orMore,NoDamage,524 EAST 13 STREET,10009,Manhattan,MN22,East Village
190666,103311,ginkgo,40.71414552,-73.99699941,Good,5,0,OffsetFromCurb,None,Damage,9 DIVISION STREET,10002,Manhattan,MN27,Chinatown
278798,101046,honeylocust,40.71831899,-73.99888212,Good,6,0,OnCurb,1or2,NoDamage,130 BAXTER STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
228336,101427,London planetree,40.72617779,-73.99948569,Good,2,0,OnCurb,4orMore,NoDamage,151 WOOSTER STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
69159,103041,Other,40.72515144,-73.98334627,Good,1,0,OnCurb,1or2,NoDamage,508 EAST 6 STREET,10009,Manhattan,MN22,East Village
271809,101377,Other,40.72571566,-74.00185751,Good,5,0,OnCurb,None,NoDamage,108 THOMPSON STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
168072,103067,honeylocust,40.72553973,-73.98030792,Good,11,0,OnCurb,1or2,NoDamage,299 EAST 8 STREET,10009,Manhattan,MN28,Lower East Side
48912,103453,honeylocust,40.74062698,-74.00260767,Good,3,0,OnCurb,3or4,NoDamage,312 WEST 15 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
69436,103011,ginkgo,40.72328312,-73.97642885,Good,4,0,OnCurb,1or2,NoDamage,93 AVENUE D,10009,Manhattan,MN28,Lower East Side
30563,101954,London planetree,40.73413511,-73.99703881,Good,14,0,OnCurb,1or2,Damage,31 WEST 10 STREET,10011,Manhattan,MN23,West Village
236626,101346,Other,40.72518595,-74.00032399,Good,6,0,OnCurb,1or2,NoDamage,123 WOOSTER STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
34072,101994,ginkgo,40.73423373,-73.99341141,Good,10,0,OnCurb,None,Damage,15 EAST 12 STREET,10003,Manhattan,MN23,West Village
172283,102997,Callery pear,40.72277893,-73.98123012,Fair,14,0,OnCurb,1or2,NoDamage,277 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
102989,103152,honeylocust,40.72800967,-73.98276616,Fair,7,0,OnCurb,None,NoDamage,286 EAST 10 STREET,10009,Manhattan,MN22,East Village
137007,102976,honeylocust,40.72205012,-73.99034836,Good,6,0,OnCurb,1or2,Damage,53 STANTON STREET,10002,Manhattan,MN27,Chinatown
252694,103045,Other,40.72463197,-73.98776243,Good,2,0,OnCurb,3or4,NoDamage,45 1 AVENUE,10003,Manhattan,MN22,East Village
154830,103024,honeylocust,40.72224294,-73.97613223,Poor,2,0,OnCurb,1or2,NoDamage,888 EAST 6 STREET,10009,Manhattan,MN28,Lower East Side
173480,217520,honeylocust,40.70970665,-73.96519822,Good,3,0,OnCurb,None,NoDamage,97 SOUTH 8 STREET,11249,Brooklyn,BK73,North Side-South Side
453646,102371,Callery pear,40.70980263,-73.99551402,Good,10,0,OnCurb,1or2,NoDamage,220 SOUTH STREET,10002,Manhattan,MN27,Chinatown
136671,102819,ginkgo,40.71993834,-73.98456695,Good,2,0,OnCurb,1or2,NoDamage,40 CLINTON STREET,10002,Manhattan,MN28,Lower East Side
407018,102834,honeylocust,40.72049218,-73.981122,Good,7,0,OnCurb,None,NoDamage,133 PITT STREET,10002,Manhattan,MN28,Lower East Side
145055,101051,Sophora,40.71751014,-73.99597274,Poor,1,0,OnCurb,None,NoDamage,157 HESTER STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
211691,101581,honeylocust,40.72957256,-74.0046361,Good,9,0,OnCurb,None,NoDamage,72 CARMINE STREET,10014,Manhattan,MN23,West Village
136593,103004,Japanese zelkova,40.72414112,-73.98661687,Fair,3,0,OnCurb,1or2,NoDamage,118 EAST 3 STREET,10009,Manhattan,MN22,East Village
30395,101860,pin oak,40.73332662,-73.9990798,Good,9,0,OnCurb,1or2,NoDamage,58 WEST 8 STREET,10011,Manhattan,MN23,West Village
27718,101488,honeylocust,40.72682313,-73.99935918,Good,17,0,OnCurb,1or2,NoDamage,71 WEST HOUSTON STREET,10012,Manhattan,MN23,West Village
432196,101337,Callery pear,40.72510282,-74.00355851,Good,7,0,OnCurb,None,NoDamage,202 SPRING STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
69452,102944,honeylocust,40.72274978,-73.98142388,Fair,9,0,OnCurb,None,Damage,268 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
81866,103484,littleleaf linden,40.74252926,-73.99788347,Good,6,0,OnCurb,1or2,NoDamage,214 WEST 20 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
144178,101305,pin oak,40.72335708,-73.99481996,Good,6,0,OnCurb,None,NoDamage,246 MOTT STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
481854,105433,Callery pear,40.73999239,-73.98179558,Good,7,0,OnCurb,1or2,NoDamage,201 EAST 25 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
268962,101202,littleleaf linden,40.72220663,-73.99517242,Poor,6,0,OnCurb,1or2,NoDamage,226 MOTT STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
13278,102017,honeylocust,40.73490427,-74.00476461,Fair,9,0,OnCurb,1or2,Damage,373 BLEECKER STREET,10014,Manhattan,MN23,West Village
521176,103287,Japanese zelkova,40.71968681,-73.9919591,Good,12,0,OnCurb,None,NoDamage,43 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
162400,102359,Japanese zelkova,40.72246475,-74.00459454,Good,2,0,OnCurb,1or2,NoDamage,20 THOMPSON STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
73174,102037,Other,40.73486952,-73.99494514,Good,16,0,OnCurb,None,Damage,1 WEST 12 STREET,10011,Manhattan,MN23,West Village
102318,103053,Callery pear,40.72536682,-73.97651254,Good,8,0,OnCurb,None,NoDamage,420 EAST 10 STREET,10009,Manhattan,MN28,Lower East Side
179822,102993,ginkgo,40.72154977,-73.99136498,Good,13,0,OffsetFromCurb,None,NoDamage,172 FORSYTH STREET,10002,Manhattan,MN27,Chinatown
136795,217846,Other,40.71304063,-73.96665293,Fair,5,0,OnCurb,None,NoDamage,36 SOUTH 4 STREET,11249,Brooklyn,BK73,North Side-South Side
73868,103502,Callery pear,40.74275529,-73.99440183,Good,10,0,OnCurb,None,NoDamage,129 WEST 22 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
72444,102767,Other,40.71859692,-73.98992374,Good,6,0,OnCurb,None,NoDamage,100 ORCHARD STREET,10002,Manhattan,MN27,Chinatown
174072,112072,honeylocust,40.71142671,-74.00094667,Good,11,0,OnCurb,None,Damage,411 PEARL STREET,10038,Manhattan,MN27,Chinatown
271769,101319,Japanese zelkova,40.72483879,-74.00364935,Good,4,0,OnCurb,1or2,NoDamage,83 SULLIVAN STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
221289,105495,Sophora,40.74204175,-73.97492637,Fair,12,0,OnCurb,None,Damage,545 1 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
49928,105285,honeylocust,40.73336869,-73.9765595,Good,9,0,OffsetFromCurb,None,NoDamage,528 EAST 20 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
